,post,date
11793,"Новый выпуск программы «СИМВОЛ ВЕРЫ»: святитель Николай Чудотворец и Зоино стояние

▶️ Смотрите выпуск программы сегодня, 26 декабря, в 17:03 и 21:02 на телеканале «Самара 24», а также слушайте на волнах «радио России» 26 декабря в 16:20. 

Николай Чудотворец – наиболее известный христианский святой. Православные говорят о нем, как о поистине великом Чудотворце и Божьем Угоднике, который внемлет молитвам и слезам, поддерживая крепкой рукой своей в нелегкий час. Почему святителя Николая считают «скоропомощником», какие его наставления реализуются в жизни православного человека и почему важно с малых лет говорить с детьми о святых и праздновать дни прославления на их языке, о документальном фильме «Зоино стояние: чудо под грифом «секретно» – разговор на эти и другие темы состоялся в студии ГТРК «Самара».

Главные вопросы программы:

• Почему православные чтут святителя Николая Чудотворца? 
• О каких явлениях и исторических событиях важно знать каждому?
•  «Зоино стояние»: значение фильма и процесс съемок?
• Как ощущается помощь Николая Чудотворца в своей жизни? 

Гости программы:

• ПРОТОИЕРЕЙ МАКСИМ КОКАРЕВ, ректор Самарской духовной семинарии, историк, кандидат теологии, руководитель Епархального отдела по взаимодействию со СМИ Самарской Епархии
• ИЕРЕЙ АЛЕКСАНДР МИЩЕНКО,  настоятель храма прп. Серафима Саровского, г. Новокуйбышевск, духовник Иверской гимназии
• СУРКОВА ОЛЬГА ИВАНОВНА, вице-президент Глобал Вижн Холдинг, учредитель АНО «Вольга»
• КАРГОВА ЕЛЕНА АНАТОЛЬЕВНА, главный редактор журнала GL, директор АНО «Вольга»

Ведущая:
• НАДЕЖДА КОСМИРОВА, член Совета «Культура и СМИ» Самарской Епархии, член Союза православных женщин Самарской области, кандидат экономических наук

Запись программы будет доступна на интернет-площадках ГТРК «Самара»",1703570870
11794,"В Новокуйбышевске отремонтируют детский сад Чебурашка

В 2024 году в первом корпусе детсада Чебурашка начнется поэтапный ремонт без прерывания воспитательного процесса, пишет DЕНЬ 24.

Ремонтные бригады начнут утепление фасада, ремонт кровли и входной группы уже весной, остальные работы продолжат в 2025 году. 
 
9 групп первого корпуса посещают более 160 детей и здесь получают помощь ребята с нарушением зрения. Есть планы сделать корпус на проспекте Победы, 18а таким же ярким, как второй по улице Дзержинского. 
 
На первом этаже здания можно открыть новые пространства: спортивный зал и центр научно-технического творчества и конструирования.",1703570820
11795,"Друзья,в нашей Пивоварне «Мальцберг» варится несколько сортов пива: 
 
🍻""Мальцберг"" 
🍻""Робер"" 
🍻""Ньюберг"" 
🍻""Хеллес"" 
🍻""Жигулевское"" 
🍻""Чешское"" 
 
Каждый из сортов уникален по своей рецептуре и разработан для определенной аудитории с учетом образа жизни, потребностей и предпочтений. 
 
Любой может найти пиво по своему вкусу и цвету — насыщенное темное или классическое светлое; с нотками горчинки или слегка карамельным оттенком; современное или сваренное по традиционным рецептам. 
 
Наше пиво варится ТОЛЬКО из натуральных компонентов без использования искусственных добавок и консервантов с соблюдением всех правил ГОСТа. 
 
Мы стараемся для вас, для любителей и ценителей настоящего пенного 🍻 
 
❤Мы всегда рады вас видеть в нашем магазине✌🏻 
 
Работаем для Вас с 10.00 до 21.00 без перерывов и выходных!🤗 
✅Наш адрес: 
г. Новокуйбышевск,ул. Полевая д.1 
Звоните😉📱8(937)645-000-6 
 
#пивоварнямальцберг #мальцберг #новокуйбышевск #пивонск #пивоварняновокуйбышевск #новик #пивоварня",1703570778
11796,"По данным ведомства, возле одного из подъездов многоквартирного дома полицейские обратили внимание на 34-летнего гражданина, который что-то искал на земле. При виде правоохранителей он пытался скрыться. Однако после погони его задержали.

 В присутствии понятых у мужчины изъяли спичечный коробок. Внутри нашли сверток с порошкообразным веществом белого цвета. После этого задержанного доставили в отдел полиции для дальнейшего разбирательства.

 В ГУ МВД России по Самарской области уточнили:

 - Представленное на экспертизу вещество является наркотическим N-метилэфедроном общей массой 0,44 грамма, что законодатель относит к значительному размеру. При опросе ранее судимый за имущественные преступления 34-летний тольяттинец в содеянном сознался. Он пояснил, что приобрел наркотики через интернет для собственного употребления.

 Возбуждено уголовное дело по статье о незаконном обороте наркотиков. Сейчас правоохранители выясняют поставщика вещества в регион.

 Недавно у 30-летнего безработного жителя Жигулевска полицейские нашли наркотики и телефон с адресами тайников. Подозреваемого в сбыте запрещенных средств задержали.

 А в декабре в Самарской области заключенному пытались передать наркотики в томатном соке. Гостинец для заключенного принес один из посетителей колонии в Новокуйбышевске.",1703570449
11797,"Успей урвать билет на самое металкорное событие зимы на Волге!!!🔥 
 
Цена билетов: предпродажа от 300 руб, по ссылке. https://barracuda-promo.timepad.ru/event/2712184/
В день концерта дороже

Фирменные билеты 300 руб можно преобрести тут:
[id12147713|Сергею] - Новокуйбышевск 
[id220454430|Киру] Самара -ЖД Вокзал\Вертикаль . 
[id73342057|Агнару] - Центральный Автовокзал 
[id385956249|Александру] - Безымянка/Пл.Кирова",1703570400
11798,"Расписание собраний АА на сегодня, вторник 
 
Онлайн 
«Отражение» 
19:00–20:30. Открытая. 
Ватсапп:8-917-156-29-00 
 
Живые группы: 
в Самаре 
 
« В рабочий полдень» 
12:00–13:15. Открытая. 
пер. Ветлужский, д. 3 (медицинский реабилитационный центр «Ковчег»). 
 
«Начало» 
18:00–19:00. Открытая. 
Координаторы: Вадим П-К, Сергей ЖКХ, Виктор Сапожник. 
Южное шоссе 18, в СОКНД (Самарский областной клинический наркологический диспансер, ""Песчанка"" ). Очень людей ждем в подмогу!!! 
 
«Кому за...» 
18:45-20:00. Открытая. 
пер. Ветлужский, д. 3 (медицинский реабилитационный центр «Ковчег»). 
 
«Партизан» 
19:00–21:00. Открытая. 
ул. Аэродромная 45, 8 этаж, комната №808. Вход с ул. Тушинской (под шлагбаум). 
 
«Поляна» 
19:00–20:15. Открытая. 
ул. Ново-Садовая, д. 220 (помещение ТСЖ №272). 
 
«Самарские выздоравливающие» 
19:00–20:30. Закрытая 
ул. Самарская, д. 72. 
 
«Светофор» 
19:00–20:30. Закрытая , каждый последний четверг месяца спикерское собрание. 
г. Самара, пр. Кирова, 255 (офисное здание, вход с торца), 4 этаж, офис 428. 
 
«Альтернатива» 
19:30–20:45. Открытая. 
ул. Металлистов, д. 39 (2-й этаж). 
 
«Без туфты» 
19:30–20:45. Открытая. 
ул. Ново-Садовая, д. 163 (3-й этаж, кабинет 305). 
 
в Тольятти: 
 
ГРУППА «НОВАЯ» 
Приморский б-р, 45, оф. 76, этаж 2 
19.00 - 20.40 
 
ГРУППА «РАБОТАЯ С ДРУГИМИ» 
ул. Свердлова, 30 
12.00 - 13.15 
19.00 - 20.30 
 
Димитровград: 
+8-967-716-95-34 
«ЭльдАрАдо» 
19:00–20:00. Открытая. 
ул. Чапаева, д. 16 (14) 
 
Новокуйбышевск 
8-927-658-90-88 
«Новая жизнь» 
19:00–20:00. Открытая. 
ул. Молодежная, д. 18 (социальная гостиница «Доверие») . 
 
Отрадный 
+7-987-929-76-14 
«Движение» 
18:00–20:00. Открытая. 
ул. Гайдара, д. 60а. 
 
п. Суходол, вторник 
8-905-300-40-44 
«Островок Надежды» 
19:00–20:30. Открытая. 
ул.Суслова, д.21.",1703570400
11985,"🔥Продолжается набор команд на КУБОК КЛУБНОЙ ЛИГИ ПОВОЛЖЬЯ🏆

Открыт приëм заявок🔥

Приглашаем команды 2015/16/17 г.р. принять участие в двух дневном турнире.🔥

⚡🗓 Даты проведения в 2024 году

🎄13-14 января - 2015 гр
🎄17-18 февраля - 2016 гр
🌿16-17 марта - 2017 гр

🏟 Место проведения: ""Альянс Арена"" г. Новокуйбышевск ( Самарская область) 

🎥 Всё матчи будут показаны в прямом эфире
⚡ Моментальное обновление статистики
 ✅ Формат 4+1.
⚽ Мяч детский №4.
🎤💿 Диктор на всех матчах и музыкальное сопровождение
✅ 16 команд примут участие в турнире. 
⚽ 6 игр сыграет каждая команда.
🕒 Время матча: 2 тайма по 15 мин.
➡⬅ Размеры поля 40х20м. 
🎁⛄ Подарки от партнеров.
☕ Для удобства болельщиков кафе с видом на футбольное поле.

Подробная информация по тел:
📞 8(937)181-18-11
📞 8(937)654-44-45

Предварительный список участников

💥2015

⚽1. Олимп А
⚽2. Олимп Б
⚽3. Триумф
⚽4. Смена КС 
⚽5. Спартак - Юниор Новокуйбышевск
⚽6. 
⚽7. Волга
⚽8. Юность Похвистнево 
⚽9. Сатурн Сызрань
⚽10. Победа
⚽11. Смена Кинель
⚽12. Сшор Лада Тольятти
⚽13. Первомайский район (Оренбургская обл) 
⚽14. Крылья Советов Д
⚽15. Динамо Москва Уфа
⚽ 16.Барса Самара

💥2016 

⚽1. Смена Кинель
⚽2. Алга Уфа
⚽3. Крылья Советов Д
⚽4. Победа
⚽5. Старт Ульяновск
⚽6. Юниор Ульяновск 
⚽6. Расскат Самара
⚽7. Смена КС 1
⚽8. Смена КС 2
⚽9. Сатурн Сызрань
⚽10. Луч
⚽11. Спартак Юниор Красные Тольятти
⚽12. Спартак Юниор Белые Тольятти
⚽13. Барса Самара
⚽14. Сити 1
⚽15. Сити 2
⚽16. Олимп Бугуруслан
⚽17. Волгарь1
⚽18. Волгарь 2

💥2017 

⚽1. Волгарь 1
⚽2. Волгарь 2
⚽3. Галактикос Тольятти
⚽4. Форвард Орск
⚽5. Юниор Сыктывкар
⚽6. ФК Сергиевск
⚽7. Луч
⚽8. Зенит Белгород
⚽9. Барса Самара
⚽10. Юниор Оренбург
⚽11. Сити белые
⚽12. Сити синие
⚽13. Спарта Иркутск
⚽14. Волки с Волги Нижегородская область",1703570194
11986,"Пробное занятие в Uniqum Kids — это обязательный этап записи на полноценный курс 🎓 И пройти через него мы рекомендуем всем родителям с детьми, которые только собираются стать нашими учениками. 

К тому же, первое занятие бесплатное! 

ТОП причин прийти на пробный урок ⬇ 
🔷 Выявляем скрытые способности ребенка. 

Часто бывает, что мама считает, что ребенку необходима в первую очередь ментальная арифметика. А он обожает книжки и горит чтением. В таком случае мы рекомендуем немного другое, но не менее эффективное, направление + возможные способы комбинирования занятий. 

🔷 Подстраиваемся под бюджет родителей. 

Мы понимаем, что стоимость курса играет большую роль для многих. Поэтому, исходя из индивидуальных возможностей каждого, подбираем оптимальное количество занятий в месяц, делаем скидки и всячески пытаемся найти компромисс в этом вопросе. 

🔷 Знакомим с педагогом. 

Важно, чтобы учитель был не только грамотным и опытным, но еще и с самого начала нашел подход к ребенку. Только в этом случае курсы будут эффективным и принесут радость и детям, и их родителям. 
На пробном занятии вы сразу поймете, нашли ли педагог и ваш сын / дочь общий язык.

🔷 Знакомим с курсом. 

В личные сообщения нам ежедневно приходят вопросы о содержании занятий, о программе курса, о ближайших результатах, Олимпиадах, методиках, учебниках... Гораздо проще провести консультацию очно при встрече, чем объяснять по телефону или в социальных сетях. 

Посетить БЕСПЛАТНЫЕ пробные занятия можно на курсы: 
▶ Ментальная арифметика; 
▶ Скорочтение; 
▶ Каллиграфия; 
▶ Азбука / Почитай-ка / Техника чтения; 
▶ Умножайка; 
▶ Подготовка к школе. 
 
Выбирайте одно или несколько направлений и записывайтесь заранее! 
 
_________________ 
Наши адреса: 
г. Самара, ул. Ново-Садовая 19, 
г. Самара, ул. Ново-Вокзальный тупик 10, 
г. Нефтегорск, ул. Спортивная, д. 7 
г. Новокуйбышевск, ул. Чернышевского, 10 
г. Чапаевск, ул. Черняховского , 20а, ТЦ ""Клеопатра"" 
 
📞 Телефон для записи: 8 917 101 0063.",1703570160
11987,"Вакансия в Новокуйбышевске:
ООО ""КСИ"" г. Новокуйбышевска требуются:
- слесарь КИПиА, сменный график, З/П от 45 000 руб.
- слесарь-ремонтник, сменный график, З/П от 45 000 руб.
- аппаратчик смешивания, опыт работы не требуется, возможно с обучением, З/П от 40 000 руб.
- машинист экструдера, образование не ниже средне-специального, опыт работы на производстве, возможно с обучением, З/П от 40 000 руб.
- электромонтер, сменный график, действующая группа электробезопасности IV, З/П 45 000 руб.
- рабочие на производство, сменный график З/П от 40 000 руб.
- водитель погрузчика, сменнный график, З/П от 40 000 руб.
- лаборант, сменный график, З/П от 38 000 руб.

официальное трудоустройство, различные графики работы. Рассмотрим кандидатов, с профильным образованием, без опыта работы, студентов последних курсов.

8 (846 35) 3-58-64, 8-937-651-34-65

i.stepanova@ksi-izol.ru",1703570135
11989,"⭐ 💘 ⭐ Но лучше б наяву...

  Новокуйбышевск / познакомиться, отношения, психология  
 
 ✅ Подпишитесь на нашу группу, чтобы поБыстрее познакомиться  👉 Переходите и знакомьтесь - сайт знакомств Найти Пару - №1 в России! - https://dating-in-russia.ru",1703569808
11990,"22.12.2023 г. состоялась интеллектуально-познавательная игра ""Я - гражданин России"". Участниками стали 166 человек из Чапаевска, Новокуйбышевска, Кинеля и муниципальных районов. Первые Кинельского государственного техникума, под руководством Лукьянцевой Светланы Валерьевны, заняли в игре первое место. Поздравляем!
#ДвижениеПервых 
#ДвижениеПервых63 
#ДвижениеПервыхКинель",1703569677
11992,"Где предпринимателю найти деньги на открытие своего дела

Доступное финансирование – один из наиболее популярных запросов бизнеса и наиболее востребованных инструментов в общей палитре господдержки. В Самарской области свои программы предусмотрены как для начинающих предпринимателей, находящихся на старте своей деятельности, так и для опытных представителей бизнес-сообщества, готовых масштабировать свое дело, выходить на новые рынки, осваивать новые направления. 
Из-за огромного количества государственных программ и финансовых инструментов поддержки, предпринимателям бывает сложно в них сориентироваться. Для этого в Самарской области создана сеть центров «Мой бизнес», в которых и потенциальным, и действующим предпринимателям готовы подобрать финансовые продукты, наиболее точно отвечающие направлению и потребностям бизнеса. 
Центры «Мой бизнес» созданы, благодаря нацпроекту «Малое и среднее предпринимательство» и действуют в каждом городе региона. Подробная информация и адреса площадок опубликованы на едином портале господдержки mybiz63.ru. 
При выборе подходящих инструментов поддержки, в первую очередь, учитывается направление деятельности предприятия: сельское хозяйство, туризм, инновации и высокие технологии, производство. В зависимости от него определяется перечень программ, актуальных для конкретного предпринимателя. Это могут быть гранты, льготные кредиты, микрозаймы и др. 
Особое значение имеет поддержка молодых, начинающих предпринимателей и самозанятых. На заре их деятельности, когда есть идея, но собственных ресурсов может быть недостаточно, свое плечо готово подставить государство. Для этой категории предпринимателей действует льготное финансирование Гарантийного фонда Самарской области, по минимальной ставке – всего 1% годовых. Специалисты регионального института поддержки проконсультируют и помогут собрать необходимый пакет документов. Важно учитывать, что программа предполагает залоговое обеспечение,  но залогом может выступать, в том числе, оборудование, которое планируется купить на полученные средства.  
Свои инструменты финансовой поддержки есть и для представителей зрелого бизнеса. Опытные предприниматели также могут обратиться за льготными средствами в Гарантийный фонд. В зависимости от сферы деятельности варьируется и процентная ставка. Для бизнеса, имеющего статус социального предприятия и для инновационных компаний ставка также составит 1%. Для предприятий легкой промышленности предусмотрены свои условия – ставка 3% годовых. Если предприниматель ведет деятельность на территории Тольятти, Чапаевска и Новокуйбышевска, ставка для него составит 3,7%, Максимальная ставка по финансовым программам ГФСО составляет 7,5%, причем она не привязана к изменениям ключевой ставки Центробанка РФ. По программам Гарантийного фонда предприниматели могут получить до 5 млн рублей, сроком до 3 лет.
В случае если предприниматель хочет получить банковский кредит, но ему не хватает собственного обеспечения, на помощь придет гарантийная поддержка региона. За ней также можно обратиться в ГФСО. В зависимости от требуемой суммы, к предоставлению поручительства могут быть привлечены ресурсы федерального института - Корпорации МСП. 
В октябре на площадке центра «Мой бизнес» заработал консультационный центр, который займется комплексным консультированием и сопровождением бизнес-проектов в части финансовых мер господдержки. Центр станет точкой входа не только для субъектов МСП, но и для представителей крупного бизнеса. Сотрудники организации смогут подобрать для каждого проекта оптимальные льготные финансовые инструменты, действующие на уровне региона и инструменты господдержки от федеральных институтов развития. Новый консультационный центр позволит представителям бизнеса в формате «одного окна» узнавать о существующих возможностях финансирования своих проектов и получать сопровождение на всех этапах прохождения процедуры. 
Отдельные возможности предусмотрены в регионе для промышленных предприятий. Государственный фонд развития промышленности Самарской области предоставляет займы на реализацию проектов, направленных на внедрение передовых технологий, создание новых продуктов или организацию импортозамещающих производств. Максимальная сумма займа составляет 15 млн рублей, оформить который можно на срок до пяти лет. Минимальная ставка – всего 2% годовых. 
Если проект предполагает серьезные финансовые вложения, к реализации этих планов активно привлекаются федеральные институты развития: структуры госкорпорации развития ВЭБ.РФ, Корпорация МСП, Фонд содействия инновациям и др.",1703569602
11993,"#Мойбизнес63
Где предпринимателю найти деньги на открытие своего дела 
 
Доступное финансирование – один из наиболее популярных запросов бизнеса и наиболее востребованных инструментов в общей палитре господдержки. В Самарской области свои программы предусмотрены как для начинающих предпринимателей, находящихся на старте своей деятельности, так и для опытных представителей бизнес-сообщества, готовых масштабировать свое дело, выходить на новые рынки, осваивать новые направления. 
Из-за огромного количества государственных программ и финансовых инструментов поддержки, предпринимателям бывает сложно в них сориентироваться. Для этого в Самарской области создана сеть центров «Мой бизнес», в которых и потенциальным, и действующим предпринимателям готовы подобрать финансовые продукты, наиболее точно отвечающие направлению и потребностям бизнеса. 
Центры «Мой бизнес» созданы, благодаря нацпроекту «Малое и среднее предпринимательство» и действуют в каждом городе региона. Подробная информация и адреса площадок опубликованы на едином портале господдержки mybiz63.ru. 
При выборе подходящих инструментов поддержки, в первую очередь, учитывается направление деятельности предприятия: сельское хозяйство, туризм, инновации и высокие технологии, производство. В зависимости от него определяется перечень программ, актуальных для конкретного предпринимателя. Это могут быть гранты, льготные кредиты, микрозаймы и др. 
Особое значение имеет поддержка молодых, начинающих предпринимателей и самозанятых. На заре их деятельности, когда есть идея, но собственных ресурсов может быть недостаточно, свое плечо готово подставить государство. Для этой категории предпринимателей действует льготное финансирование Гарантийного фонда Самарской области, по минимальной ставке – всего 1% годовых. Специалисты регионального института поддержки проконсультируют и помогут собрать необходимый пакет документов. Важно учитывать, что программа предполагает залоговое обеспечение, но залогом может выступать, в том числе, оборудование, которое планируется купить на полученные средства. 
Свои инструменты финансовой поддержки есть и для представителей зрелого бизнеса. Опытные предприниматели также могут обратиться за льготными средствами в Гарантийный фонд. В зависимости от сферы деятельности варьируется и процентная ставка. Для бизнеса, имеющего статус социального предприятия и для инновационных компаний ставка также составит 1%. Для предприятий легкой промышленности предусмотрены свои условия – ставка 3% годовых. Если предприниматель ведет деятельность на территории Тольятти, Чапаевска и Новокуйбышевска, ставка для него составит 3,7%, Максимальная ставка по финансовым программам ГФСО составляет 7,5%, причем она не привязана к изменениям ключевой ставки Центробанка РФ. По программам Гарантийного фонда предприниматели могут получить до 5 млн рублей, сроком до 3 лет. 
В случае если предприниматель хочет получить банковский кредит, но ему не хватает собственного обеспечения, на помощь придет гарантийная поддержка региона. За ней также можно обратиться в ГФСО. В зависимости от требуемой суммы, к предоставлению поручительства могут быть привлечены ресурсы федерального института - Корпорации МСП. 
В октябре на площадке центра «Мой бизнес» заработал консультационный центр, который займется комплексным консультированием и сопровождением бизнес-проектов в части финансовых мер господдержки. Центр станет точкой входа не только для субъектов МСП, но и для представителей крупного бизнеса. Сотрудники организации смогут подобрать для каждого проекта оптимальные льготные финансовые инструменты, действующие на уровне региона и инструменты господдержки от федеральных институтов развития. Новый консультационный центр позволит представителям бизнеса в формате «одного окна» узнавать о существующих возможностях финансирования своих проектов и получать сопровождение на всех этапах прохождения процедуры. 
Отдельные возможности предусмотрены в регионе для промышленных предприятий. Государственный фонд развития промышленности Самарской области предоставляет займы на реализацию проектов, направленных на внедрение передовых технологий, создание новых продуктов или организацию импортозамещающих производств. Максимальная сумма займа составляет 15 млн рублей, оформить который можно на срок до пяти лет. Минимальная ставка – всего 2% годовых. 
Если проект предполагает серьезные финансовые вложения, к реализации этих планов активно привлекаются федеральные институты развития: структуры госкорпорации развития ВЭБ.РФ, Корпорация МСП, Фонд содействия инновациям и др.",1703569578
11995,"👮‍♂После ареста судебными приставами г. Новокуйбышевска расчетных счетов в двух банках мужчина оплатил долг перед 13-летней дочерью. 

⚖В соответствии с решением суда, мужчина обязан уплачивать алименты в размере ¼ доли от всех видов доходов в пользу бывшей жены на содержание своей дочери. Однако отец всячески старался не вспоминать о своем долге и игнорировал требования исполнительного документа. Судебные приставы г. Новокуйбышевска возбудили в отношении него исполнительное производство. 

💼Сотрудники Службы в свою очередь старались напомнить мужчине о том, что у него есть ребенок, который нуждается в отцовской поддержке и внимании. Также судебный пристав-исполнитель вынес постановления об обращении взыскания на денежные средства, находящиеся на банковских счетах мужчины, и наложил запрет на выезд за пределы Российской Федерации.

✅Желая избавиться от наложенных на него ограничений, алиментщик полностью погасил долг перед 13-летней дочерью. При этом отсутствие задолженности не освободило мужчину от ежемесячной выплаты алиментов своему ребенку. Переводить часть своего дохода он будет обязан до совершеннолетия дочери.

Пресс-служба ГУФССП России по Самарской области",1703569436
11996,"🏥 Все больницы Самары опубликовали график работы на новогодние праздники 2024 
 
Прием специалистов и работа структурных подразделений поликлиник Самарской области будут организованы по отдельному графику. Льготные лекарственные препараты будут выдаваться в часы работы поликлиник, в бесперебойном режиме. Прием больных с признаками вирусных инфекций будет осуществляться в фильтр-боксах. 
 
Служба неотложной помощи при поликлиниках на все выходные и праздничные дни продолжит работать в своем обычном режиме с 8.00 до 20.00. В круглосуточном режиме будут работать стационары и служба скорой медицинской помощи. 
 
Травмпункты будут дежурить в штатном режиме. 
 
В Самаре: 
 
1. ГБУЗ СО «Самарская городская клиническая больница №1 им. Н.И. Пирогова» ул. Полевая, 80а, круглосуточно; 
2. ГБУЗ СО «Самарская городская клиническая больница №2 им. Н.А. Семашко», ул. Калинина, 32, круглосуточно 
3. ГБУЗ СО «Самарская городская больница №7», ул. Крайняя, 17, круглосуточно; 
4. ГБУЗ СО «Самарская городская больница №10», ул. Медицинская, 4б, круглосуточно; 
5. ГБУЗ СО «Самарская областная клиническая больница им. В.Д. Середавина», детский травмпункт, ул. Ташкентская, 159, круглосуточно. 
 
В Новокуйбышевске: 
 
1. ГБУЗ СО «Новокуйбышевская центральная городская больница», ул. Пирогова, 1, к3, круглосуточно. 
 
В Тольятти: 
 
1. ГБУЗ СО «Тольяттинская городская поликлиника №3» ул. Цветной бульвар, 16, кабинет травматологической помощи, круглосуточно 
2. ГБУЗ СО «Тольяттинская городская больница №2» ул. Баныкина, кабинет травматологической помощи, приемное отделение, круглосуточно. 
 
В Сызрани: 
 
1. ГБУЗ СО «Сызранская центральная городская и районная больница» ул. Комарова,1, круглосуточно.

📸: Гаянэ Антонян",1703569225
11998,"Где предпринимателю найти деньги на открытие своего дела

Доступное финансирование – один из наиболее популярных запросов бизнеса и наиболее востребованных инструментов в общей палитре господдержки. В Самарской области свои программы предусмотрены как для начинающих предпринимателей, находящихся на старте своей деятельности, так и для опытных представителей бизнес-сообщества, готовых масштабировать свое дело, выходить на новые рынки, осваивать новые направления. 

Из-за огромного количества государственных программ и финансовых инструментов поддержки, предпринимателям бывает сложно в них сориентироваться. Для этого в Самарской области создана сеть центров «Мой бизнес», в которых и потенциальным, и действующим предпринимателям готовы подобрать финансовые продукты, наиболее точно отвечающие направлению и потребностям бизнеса. 
Центры «Мой бизнес» созданы, благодаря нацпроекту «Малое и среднее предпринимательство» и действуют в каждом городе региона. Подробная информация и адреса площадок опубликованы на едином портале господдержки mybiz63.ru. 

При выборе подходящих инструментов поддержки, в первую очередь, учитывается направление деятельности предприятия: сельское хозяйство, туризм, инновации и высокие технологии, производство. В зависимости от него определяется перечень программ, актуальных для конкретного предпринимателя. Это могут быть гранты, льготные кредиты, микрозаймы и др. 

Особое значение имеет поддержка молодых, начинающих предпринимателей и самозанятых. На заре их деятельности, когда есть идея, но собственных ресурсов может быть недостаточно, свое плечо готово подставить государство. Для этой категории предпринимателей действует льготное финансирование Гарантийного фонда Самарской области, по минимальной ставке – всего 1% годовых. Специалисты регионального института поддержки проконсультируют и помогут собрать необходимый пакет документов. Важно учитывать, что программа предполагает залоговое обеспечение, но залогом может выступать, в том числе, оборудование, которое планируется купить на полученные средства. 

Свои инструменты финансовой поддержки есть и для представителей зрелого бизнеса. Опытные предприниматели также могут обратиться за льготными средствами в Гарантийный фонд. В зависимости от сферы деятельности варьируется и процентная ставка. Для бизнеса, имеющего статус социального предприятия и для инновационных компаний ставка также составит 1%. Для предприятий легкой промышленности предусмотрены свои условия – ставка 3% годовых. Если предприниматель ведет деятельность на территории Тольятти, Чапаевска и Новокуйбышевска, ставка для него составит 3,7%, Максимальная ставка по финансовым программам ГФСО составляет 7,5%, причем она не привязана к изменениям ключевой ставки Центробанка РФ. По программам Гарантийного фонда предприниматели могут получить до 5 млн рублей, сроком до 3 лет.

В случае если предприниматель хочет получить банковский кредит, но ему не хватает собственного обеспечения, на помощь придет гарантийная поддержка региона. За ней также можно обратиться в ГФСО. В зависимости от требуемой суммы, к предоставлению поручительства могут быть привлечены ресурсы федерального института - Корпорации МСП. 

В октябре на площадке центра «Мой бизнес» заработал консультационный центр, который займется комплексным консультированием и сопровождением бизнес-проектов в части финансовых мер господдержки. Центр станет точкой входа не только для субъектов МСП, но и для представителей крупного бизнеса. Сотрудники организации смогут подобрать для каждого проекта оптимальные льготные финансовые инструменты, действующие на уровне региона и инструменты господдержки от федеральных институтов развития. Новый консультационный центр позволит представителям бизнеса в формате «одного окна» узнавать о существующих возможностях финансирования своих проектов и получать сопровождение на всех этапах прохождения процедуры. 

Отдельные возможности предусмотрены в регионе для промышленных предприятий. Государственный фонд развития промышленности Самарской области предоставляет займы на реализацию проектов, направленных на внедрение передовых технологий, создание новых продуктов или организацию импортозамещающих производств. Максимальная сумма займа составляет 15 млн рублей, оформить который можно на срок до пяти лет. Минимальная ставка – всего 2% годовых. 
Если проект предполагает серьезные финансовые вложения, к реализации этих планов активно привлекаются федеральные институты развития: структуры госкорпорации развития ВЭБ.РФ, Корпорация МСП, Фонд содействия инновациям и др. 

#Мойбизнес63#Сызранскийрайон",1703568738
