,group_name,post,date
343,tvn163,"👏🤝ПОЗДРАВЛЯЕМ [id395669716|Анатолия Негорожина].                    Сегодня во Дворце спорта им. Высоцкого состоялся форум ""Самарская губерния - спортивный регион"". 

В ходе торжественной церемонии были подведены итоги года, награждены лучшие спортсмены, тренеры, специалисты отрасли.                           Новокуйбышевец Анатолий Негорожин, тренер по ашихара каратэ ФСК ""Патриот"" стал победителем в номинации ""Тренеры клубов, команд по месту жительства"". 

Губернатор Дмитрий Азаров отметил, что за последние годы для развития физкультуры и спорта в Самарской области многое сделано, улучшаются условия для спорта высших достижений и массового спорта, в городах и районах построены современные спортобьекты. Все это было бы невозможно без национальных проектов, инициированных по решению Президента страны Владимира Путина. Во многом именно благодаря этому за последние 6 лет доля жителей региона, регулярно занимающихся спортом, выросла более чем в 1,5 раза - с 34 до почти 54 %. 

Губернатор подчеркнул: работа по развитию спортивной отрасли будет продолжена, особое внимание необходимо СНГ уделить вопросам подготовке и поддержке тренеров, модернизации материально-технической базы.

#DЕНЬ24 #Новокуйбышевск #новости",1703263797
344,tvn163,"🎄☃️Встречаем Новый год.
Под таким названием в спортивном комплексе ""Октан"" прошли весёлые состязания в рамках городской Спартакиады учащихся начальных классов.

В соревнованиях приняли участие восемь команд. Мальчики и девочки прошли 10 конкурсных станций. Лучше всех с этим справились ребята из 17 школы. На втором месте школа 3, замкнули тройку призёров юные спортсмены из 21 школы.

📸 [https://vk.com/album-74400350_300507668|Фоторепортаж] [id14182645|Евгения Сидорова]

#DЕНЬ24 #Новокуйбышевск #новости",1703262659
345,tvn163,"Новогодний фестиваль ПЕРВЫХ!

Сегодня в Доме молодежных организаций прошел праздник РДДМ ""Движение первых, в котором приняли участие школьники, студенты Новокуйбышевска.

Впервые о себе заявили и воспитанники д/с ""Кораблик"". Теперь они тоже часть дружной команды. Все вместе подвели итоги 2023 года, вручили награды самым активным, а также представили яркие номера, которые в очередной раз подтверждают, что движение первых - это возможность реализовать свои самые смелые идеи.

Руководитель ""Первых"" Елена Квицинская отметила, что впереди у молодежи Новокуйбышевска - большие планы, которые обязательно сбудутся.

#DЕНЬ24 #Новокуйбышевск #новости",1703260200
346,tvn163,"🏐Большой волейбол в Стимуле

Сегодня в спортивном комплексе ""Стимул"" открылись соревнования Первенства Приволжской волейбольной Ассоциации.
В этом турнире, который был организован школой олимпийского резерва, принимают участие юношеские команды. И в этом году состав очень представительный.

На площадку выйдут также и юные волейболисты из Казахстана. Первый тур лиги пройдёт в Новокуйбышевске с 22 по 24 декабря.

#DЕНЬ24 #Новокуйбышевск #новости",1703253684
347,tvn163,Мошенники могут быть совсем близко. Будьте внимательны❗️,1703247578
348,tvn163,"СОВМЕСТНОЕ ЗАСЕДАНИЕ КОМИТЕТОВ

Сегодня состоялось совместное заседание профильных комитетов Думы.
Обсуждали внесение изменений в бюджет города на 2023 год и плановый период 2024-25 гг.

Более подробно о корректировках главного финансового документа рассказала Елена Попова, руководитель финансового управления администрации. 

Заслушана тема дополнительной мере социальной поддержки отдельных категории медицинских работников государственных учреждений здравоохранения на 2024 год. Сегодня на заседании рассмотрели 8 вопросов.

#DЕНЬ24 #Новокуйбышевск #новости",1703242550
349,tvn163,"🎅🏻ПОЛИЦЕЙСКИЙ ДЕД МОРОЗ

Сегодня в школе им. И.Егорова прошла ежегодная предновогодняя акция, в которой приняли участие не только ученики, но и гости: Олег Клейменов, начальник полиции, Ильдар Бахитов, начальник новокуйбышевской Госавтоинспекции.

Они поздравили ребят с наступающими праздниками, пожелали всего самого доброго и напомнили о простых правилах безопасности на дорогах.

#DЕНЬ24 #Новокуйбышевск #новости",1703241675
350,tvn163,"Губернатор Дмитрий Азаров поздравил энергетиков Самарской области с профессиональным праздником

История региональной энергосистемы насчитывает более девяти десятилетий. За это время, отметил губернатор, она выросла до мощного энергокомплекса, который является сегодня базой для развития промышленности, успешной реализации инициированных Президентом Владимиром Владимировичем Путиным национальных проектов, основой обеспечения энергобезопасности Самарской области.

- Благодаря упорному труду энергетиков нам на протяжении нескольких лет удается удерживать высокие показатели по приросту инвестиций. При этом продолжается системная работа по повышению надежности энергоснабжения и модернизации энергообъектов. Только за последние пять лет на эти цели было направлено около 40 млрд рублей.

Глава региона выразил особую благодарность специалистам, обеспечившим восстановление энергообъектов в ДНР, в городе-побратиме Снежное. 

- Большое спасибо всем, кто занимался переустройством линий в рамках строительства трассы ""Обход Тольятти"" в составе транспортного маршрута ""Европа — Западный Китай"", формированием современного образовательно-производственного кампуса строительно-энергетического колледжа имени Мачнева, принимал участие в других крупных проектах. И конечно, всем специалистам, которые работают в составе аварийных бригад, оперативно устраняя  нештатные ситуации.

Дмитрий Азаров отметил высочайший профессионализм, ответственность энергетиков, стремление соответствовать требованиям времени и преданность славным трудовым традициям ветеранов отрасли.

- От всей души желаю вам и вашим близким крепкого здоровья, оптимизма, благополучия, мира и добра!",1703223474
351,tvn163,"❗️⭐️⭐️ Президент подписал закон, в котором собраны сразу несколько нововведений в сфере образования   

✔️Законом усиливается главенствующая роль педагога в процессе обучения и воспитания в образовательной организации.

✔️С 1 сентября 2024 в российских школах становятся обязательными уроки труда.  

✔️Ограничивается использование на уроках средств мобильной связи.  

❓Как будут применяться нормы закона? Что о нововведениях думают педагоги, родители и сами школьники?  

Все это – на карточках. Листайте! ✅",1703221203
352,tvn163,"👉🏻22 декабря День энергетика, профессиональный праздник тех людей, благодаря которым в наших домах есть свет и тепло.

Профессиональному празднику работников энергетической промышленности уже больше полувека, его утвердили в 1966 году. Дату 22 декабря выбрали потому, что именно в этот день в 1920-м был принят Государственный план электрификации России (план ГОЭЛРО). С этого дня берет свое начало история энергетики нашей страны. 

#DЕНЬ24 #Новокуйбышевск #новости",1703217601
353,tvn163,"22 декабря – день памяти Иконы Божией Матери, именуемой ""Нечаянная Радость"".",1703214000
354,tvn163,"❄️ДОБРОЕ УТРО

#DЕНЬ24 #Новокуйбышевск #новости",1703206800
355,tvn163,"✔️ИТОГИ 2О23
12 месяцев и 12 выпусков в проекте телеканала ДЕНЬ 24.

#DЕНЬ24 #Новокуйбышевск #новости",1703180395
356,tvn163,"НОВЫЙ ГОД ДОМА!

Новый 2024 год в кругу семьи встретит  участник специальной военной операции Алексей Свистунов.

Дома уже нарядили ёлку и самое главное волшебное  желание супруги Елены, дочек Василисы и Дарьи уже сбылось. Любимый папа и муж вернулся с СВО.

2023 встречали в тревоги. Елена устраивала мастер-классы для семей мобилизованных, чтобы поддержать женщин и детей, оставшихся без крепкого плеча.

Жизнь Свистуновых разделилась на до и после...
Повестка пришла в октябре 2022 и хотя до этого момента в армии глава семейства не служил, но защищать Родину отправился.
Во время выполнения задания по спасению раненых, солдат медицинской роты, сам получил серьезное ранение.  За 8 месяцев реабилитации Алексей Свистунов сменил 6 госпиталей и в конце декабря снова ехать на лечение.

Семья вместе с папой пережила тяготы военной службы, а теперь жена и дочки   помогают и в мирной жизни привыкнуть двигаться после ранения. Елена с гордостью показывает медаль ""За отвагу"". А ещё дружная семья лейтенанта Свистунова поделилась планами на будущее.

Они собираются развивать в регионе сельское хозяйство и открыть Центр реабилитации для семей участников СВО.

#DЕНЬ24 #Новокуйбышевск #новости",1703179035
357,tvn163,"Смотрите в нашем сюжете программы ""ДЕНЬ""⤵ 
Чемпионат России по волейболу 

#DЕНЬ24 #Новокуйбышевск #новости",1703177400
358,tvn163,"Смотрите в нашем сюжете программы ""ДЕНЬ""⤵ 
Отчётный концерт преподавателей ДШИ г.о.Новокуйбышевск 

#DЕНЬ24 #Новокуйбышевск #новости",1703176200
359,tvn163,"Информационная программа ""День"" от 21.12.2023",1703173717
360,tvn163,"📲В ПРОЕКТЕ ""ЗА 100 СЕКУНД"" с [id6282079|Натальей Скоробогач] выбираем новогоднюю ёлку 

#DЕНЬ24 #Новокуйбышевск #ТВН #новости",1703170543
361,tvn163,"😢 Роскачество обнаружило в красной икре ряда торговых марок кишечную палочку 
 
Всего было исследовано 24 товара по 37 показателям качества и безопасности. Уточняется, что лишь две торговые марки могут претендовать на знак качества - это ""Очень"" и ""Русское море"". А еще один производитель — ""Тунайча"" — подтвердил свое уже полученное ранее обозначение, заявили в ведомстве.  
 
🔻Кишечная палочка была выявлена в икре: ""Камчатское море"", ""Меридиан"", ""Восточный берег"", ""Сахалин рыба"", ""Royal Black"", ""Московский рыбокомбинат"", ""Форвард-С"" и ""Лента"". 
 
🔻А нарушения части микробиологической обсемененности у торговых марок ""Корсаков"", ""Лента"", ""Красное Золото"", ""Форвард-С"", ""Авача"".",1703169731
362,tvn163,"От ФГБУ «Приволжское УГМС» получена консультация: «Объявлен желтый уровень опасности.

Ночью и утром 22.12.2023 местами по Самарской области сохранится сильный юго-восточный ветер, порывы 15-20 м/с, на дорогах гололедица.",1703168902
363,tvn163,"Президент Владимир Путин проводит заседание Совета по стратегическому развитию и национальным проектам. Участие в нем принимает губернатор Самарской области Дмитрий Азаров.

На заседании Совета глава государства предложил расширить горизонт планирования национальных проектов до 2036 года, определить параметры развития, соответствующие возросшим возможностям страны и текущим запросам общества.

Владимир Путин также отметил:

➡️ нынешний потенциал позволяет выйти на принципиально другой уровень и динамику развития всей страны;

➡️ все планы в развитии инфраструктуры, социальной сферы, в поддержке демографии предельно реалистичны. Они опираются на экономические возможности страны, индустриальный рост;

➡️ необходимо обязательно закрепить позитивную динамику инвестиций, экономики в целом, обеспечить растущий спрос внутреннего рынка достаточным предложением по широкой группе товаров;

➡️ экономика России должна стать экономикой квалифицированных кадров и хороших заработных плат.

Напомним, темпы развития экономики Самарской области опережают среднероссийские. Предварительные итоги года накануне в прямом эфире подвел глава региона Дмитрий Азаров. Так, индекс промышленного производства в губернии превышает 108 %, валовой региональный продукт составит 105 %. 

Кроме того, Самарская область входит в топ-3 субъектов России по уровню инновационной активности организаций, в топ-10 – по объему ВРП, в топ-10 национального рейтинга инвестклимата АСИ.",1703167977
364,tvn163,"РУКОВИЧКА БЕЗОПАСНОСТИ

Восьмиклассники школы им. И.Егорова подготовили профилактическую акцию по безопасности дорожного движения.

Ребята нарисовали памятки водителям и пешеходам, а новогоднее настроение создало присутствие Деда Мороза и Снегурочки, которые пожелали прохожим безопасного нового года.

В акции приняли участие родительский патруль и инспектор по пропаганде и профилактике детского дорожно- транспортного травматизма Наталия Майдан.

#DЕНЬ24 #Новокуйбышевск #новости",1703167852
365,tvn163,"Путин поручил Минобороны РФ осуществлять осенний призыв в 2024 г. с использованием единого реестра воинского учета и общедоступного реестра повесток

🔻Также президент отдал поручение до 15 января доложить о работе по постановке граждан на воинский учет и снятии с него без личной явки в комиссариат;

🔻Поручил до 15 января сформировать в МО подразделение, которое займется внедрением и сопровождением информационной системы воинского учета.",1703166657
366,tvn163,"В самую длинную ночь в году россияне смогут увидеть невероятно красивый звездопад Урсиды 

Пик действия метеорного потока приходится на ночь солнцестояния, с 21 на 22 декабря. Ученые обещают до десяти падающих звезд в час! 

Правда, повезет не всем. Урсиды – самый северный метеорный поток и наблюдать его возможно только из Северного полушария в течение всей ночи над северным горизонтом, так как радиант (область вылета метеоров) находится недалеко от Северного Полюса, в созвездии Малая Медведица, по имени которой (Ursa Minor) и назван звездопад. 

❓А вы загадываете желание, глядя на падающую звезду?",1703166313
367,tvn163,"🎻🎂7 : 0
Людмила Игнатьева, директор ДМШ имения Юрия Башмета готовится к юбилею музыкальной школы.
Об учениках, педагогах - наставниках, Маэстро и подготовке ко Дню рождения смотрите в интервью Александру Смирнову.

#DЕНЬ24 #Новокуйбышевск #новости",1703162900
368,tvn163,"➡️Сегодня в программе ""ДЕНЬ""
 
🏐ВК ""Нова"" 3:2 команда ""Нефтяник"" 
Четвертая победа подряд!

#DЕНЬ24 #Новокуйбышевск #новости",1703161873
369,tvn163,"✈️Впервые в Самарской области прошли тестовые испытания беспилотника для медицинских целей 

""Наш регион в числе субъектов , принимающих участие в федеральном пилотном проекте по применению беспилотных авиационных систем для решения задач отрасли здравоохранения. Первый тестовый полет беспилотника был совершен в Кинельском районе с целью мониторинга происшествий на  трассе. С помощью БАС патрулировался  выбранный участок автотрассы для оперативного выявления ДТП и реагирования службы центра медицины катастроф"",   - рассказал врио министра здравоохранения Самарской области Армен Бенян. 

➡️Осуществлено патрулирование участка трассы  до 50 км от г.Кинель до г.Отрадный. 
➡️За время пилотных полетов фактов возникновения ДТП и иных ЧС на участке трассы, выбранного под маршрут следования БАС, зафиксировано не было.
➡️Видеосигнал был доступен  на диспетчерском экране в Самарском областном центре медицины катастроф и скорой медицинской помощи. 

""Тестовые испытания применения беспилотных авиационных систем продолжатся. В рамках пилотного проекта планируется использование  беспилотников для доставки лекарственных препаратов  в отдаленные населенные пункты и транспортировки из них биоматериала в лаборатории"", - пояснил Армен Бенян.

#СамарскаяОбласть",1703161731
370,tvn163,"Внимание!
 
25 декабря будет ограничено движение на следующих участках:

 - с 13:00 до 14:00 - улица Дорожная в поселок Маяк (от перекрёстка с подъездной дороги к причалу до перекрёстка с улицей Фрунзе в поселок Маяк участок B на схеме)
 
- с 14:00 до 14:45 «Самара – Волгоград – Новокуйбышевск» – Маяк – Томылово» (от перекрёстка с улицей Дорожной в поселок Маяк до автомобильной дороги «Самара – Волгоград» - Новокуйбышевск 2 - участок С на схеме)

- с 16:30 до 17:30 «Самара – Волгоград» – Новокуйбышевск 2 (от перекрёстка с автомобильной дорогой «Самара – Волгоград – Новокуйбышевск» – Маяк – Томылово» до улицы Промышленной в городе Новокуйбышевск - участок D на схеме)

- с 17:30 до 21:00 - улица Промышленная в городе Новокуйбышевск (от остановки городского маршрутного транспорта «Развилка» до перекрёстка с ул. Химиков - участок Е на схеме)

- с 21:00 до 21:45 - улица Химиков в городе Новокуйбышевск (от перекрёстка с улицей Промышленной до проходной Новокуйбышевского НПЗ - участок F на схеме)",1703161464
371,tvn163,"👉🏻21 ДЕКАБРЯ ДЕНЬ РОЖДЕНИЯ 🏀БАСКЕТБОЛА 

В этот день 1891 года состоялся первый в истории баскетбольный матч. 
Игра была придумана учителем физкультуры, который написал и правила игры из 13 пунктов. Большинство из них действуют и по сей день.

DЕНЬ 24 поздравляет наших баскетбольных тренеров, спортсменов спортивного клуба ""Олимп"", а также всех болельщиков и любителей баскетбола с этим замечательным праздником!
🙌Желаем всем Вам крепкого здоровья, спортивного мастерства и многочисленных побед! 

#DЕНЬ24 #Новокуйбышевск #новости",1703127600
372,tvn163,"❄️ДОБРОЕ УТРО

#DЕНЬ24 #Новокуйбышевск #новости",1703120400
373,tvn163,"✔️ИТОГИ 2О23
12 месяцев и 12 выпусков в проекте телеканала ДЕНЬ 24.
Смотрим каким был январь.

#DЕНЬ24 #Новокуйбышевск #новости",1703095201
374,tvn163,"[https://vk.com/album-74400350_300448580|ТВОРЧЕСКИЕ НАШИ] 

В ДМШ имени Ю. Башмета прошёл ежегодный итоговый концерт преподавателей школ искусств Новокуйбышевска, где педагоги - наставники из школы Башмета, ""Лиры"", ""Вдохновения""  показали и свои музыкальные таланты в качестве исполнителей.

В предновогодней выставке приняли участие и преподаватели Детской художественной школы. Мероприятие в общем празднике обединило всех педагогов дополнительного образования в сфере искусств и культуры.

#DЕНЬ24 #Новокуйбышевск #новости",1703093699
375,tvn163,"В БЛАГОДАРНОСТЬ ВСЕМ, КТО ПОМОГАЕТ БОЙЦАМ СВО

Андрей Иванов нашёл первый УАЗик, который отправили в зону СВО.
Раненая и выжженная машина теперь ждёт когда её переправят в Новокуйбышевск. Команда предприятия ""ИЗОМЕР"" задумала после окончания СВО сделать памятник всем  волонтёрам и установить боевую ""буханку"" на постамент. Этой идеей кадровый офицер поделился в эфире проекта ""Точка Зрения"".

#DЕНЬ24 #Новокуйбышевск #новости",1703093233
376,tvn163,"Смотрите в нашем сюжете программы ""ДЕНЬ""⤵ 
Открытый городской турнир по ашихара-каратэ 

#DЕНЬ24 #Новокуйбышевск #новости",1703092800
377,tvn163,"Смотрите в нашем сюжете программы ""ДЕНЬ""⤵ 
Заседание инвестиционного совета в Новокуйбышевске 

#DЕНЬ24 #Новокуйбышевск #новости",1703092200
378,tvn163,"Смотрите в нашем сюжете программы ""ДЕНЬ""⤵ 
Год педагога - наставника. Преподаватель ДШИ ""Лира"" П.Г. Васильев

#DЕНЬ24 #Новокуйбышевск #новости",1703091602
379,tvn163,"Смотрите в нашем сюжете программы ""ДЕНЬ""⤵ 
Замена окон во втором корпусе д/с ""Ягодка"" 

#DЕНЬ24 #Новокуйбышевск #новости",1703091000
380,tvn163,"Смотрите в нашем сюжете программы ""ДЕНЬ""⤵ 
Турнир по баскетболу памяти А.И. Паршикова

#DЕНЬ24 #Новокуйбышевск #новости",1703090400
381,tvn163,"Смотрите в нашем сюжете программы ""ДЕНЬ""⤵ 
Уборка города от снега

#DЕНЬ24 #Новокуйбышевск #новости",1703089800
382,tvn163,"17 декабря на сцене ДК «Металлург» г.Самара состоялся Международный конкурс «Энергия звезд».
Обучающаяся театра «Икс» (ЦДЮТ) Мельникова Алена стала лауреатом 1 степени!!!
👏💐Поздравляем!!!",1703089225
383,tvn163,"Информационная программа ""День"" от 20.12.2023",1703087376
384,tvn163,Прямой эфир с губернатором Дмитрием Азаровым в программе [https://vk.com/video-26230866_456247025?list=68367d78062786f5ff|Главная тема],1703082488
385,tvn163,"👏🤝ПОЗДРАВЛЯЕМ ЕЛЕНУ АГЕЕНКО, АЛЕКСАНДРА ПАВЛОВА И КОНСТАНТИНА КРАСИЛЬНИКОВА!

Дмитрий Азаров вручил государственные и региональные награды заслуженным жителям Самарской области.
Среди награжденных - представители разных профессий и отраслей. Все они внесли существенный вклад в развитие родного региона и России в целом.
Новокуйбышевск представили ветеран боевых действий Константин Красильников, Елена Агеенко, директор ООО Салон ""Локон"" и Александр Павлов, заместителя гл.врача НЦГБ 

- Очень рад сегодня встрече с теми, кто творит историю нашего Самарского края, с теми, кто является надежный опорой не только для нашего региона, но и для всей страны. Я не перестаю восхищаться своими земляками – людьми неиссякаемой энергии, высочайшего профессионализма, доброты, отзывчивости  – с по-настоящему самарским характером, в основе которого, конечно же, –  трудолюбие, ответственность, щедрость, гостеприимство и, вне всякого сомнения, любовь к родной земле и нашей великой Родине. Эта любовь видна в каждом поступке, в каждом вашем действии, вы с трепетом относитесь к нашему прошлому и кирпичик за кирпичиком строите будущее родной земли, - обратился губернатор к собравшимся.

Всего сегодня наградили более 40 человек. Они получили почетные грамоты и благодарности Президента РФ, почетные знаки губернатора Самарской области «За труд во благо земли Самарской», «За служение людям», «За заслуги в развитии ветеранского движения», «За заслуги в наставничестве», многим присвоены звания заслуженных работников различных сфер.

#DЕНЬ24 #Новокуйбышевск #новости",1703079652
386,tvn163,"В День работника органов безопасности РФ Дмитрий Азаров поздравил сотрудников ведомства

Торжественное мероприятие состоялось в Управлении ФСБ России по Самарской области.
 
- Это праздник настоящих патриотов, людей, беззаветно преданных Родине, стоящих на страже защиты интересов нашего государства, государственности России, защиты прав наших граждан, в первую очередь, прав на мирную жизнь на родной земле, - сказал Дмитрий Азаров. - Конечно, в этот особый период для нашей Родины мы благодарим и преклоняемся перед подвигом сотрудников органов безопасности в зоне специальной военной операции и, конечно, отдельно отмечаем сотрудников, которые получили этот боевой опыт, прошли службу и проходят службу в настоящее время.

Сегодня на территории управления открыли комплекс, посвященный сотрудникам службы - участникам СВО. 

Дмитрий Азаров поблагодарил сотрудников УФСБ России по региону за возможность жителям чувствовать себя спокойно и под защитой на родной земле. Губернатор отметил, что специалисты ведомства предотвращают на территории региона различного рода угрозы. В этом году они пресекли подготовку теракта на пл. Куйбышева в Самаре во время проведения Международного фестиваля антифашистской песни «Гитары в строю». Глава региона поблагодарил за это сотрудников ведомства и подчеркнул, что проведение фестиваля сильно задело западные страны.

- Крупнейшие англосаксонские издания несколько дней писали об этом фестивале, пишут и сейчас. Когда они объявили нашу страну как страну отмененной культуры, объявили, что Россия находится в изоляции, сюда, на самарскую землю, на берега Волги приехали солидарные с позицией нашего национального лидера Владимира Владимировича Путина, о чем они прямо заявили, представители Испании, Италии, Франции, Великобритании, США, Никарагуа, наших дружественных стран. Это говорит о том, что Россия никогда не будет в изоляции. Большое количество людей в разных странах на самом деле понимают, какому злу мы противостоим, с чем мы боремся, - сказал Дмитрий Азаров.",1703079030
387,tvn163,"НОВЫЕ ОКНА К НОВОМУ ГОДУ.

Во втором корпусе детского сада ""Ягодка"" по ул.Коммунистической, 42Б работают бригады предприятия ""Центр-Сервис"".

Впервые с момента открытия здания в 1956  году проводится замена окон. На первом этаже детского сада современные окна установили ещё в 2010. Сейчас благодаря экономии средств городским властям  удалось навести порядок ещё в двух группах, медицинском кабинете, технических помещениях. 

Кроме 22 окон планируется замена пожарных выходов. Воспитанники пока находятся в детских садах ""Василёк"" и ""Сказка"".

#DЕНЬ24 #Новокуйбышевск #новости",1703074254
388,tvn163,"20 декабря в нашей стране отмечают День работника органов безопасности Российской Федерации. 
 
Это профессиональный праздник сотрудников Федеральной службы безопасности, Службы внешней разведки и Федеральной службы охраны.

История праздника берет свое начало еще в XIX веке. В 1881 году было создано специальное ведомство, занимающееся охраной первых лиц государства, а в 1917 году для защиты национальных интересов страны была образована Всероссийская чрезвычайная комиссия, которая в кратчайший срок стала мощным инструментом борьбы с внешними и внутренними угрозами.",1703073948
389,tvn163,"От ФГБУ «Приволжское УГМС» получена консультация: «Объявлен желтый уровень опасности.

Ночью и днем 21.12.2023 местами в Самарской области сохранится юго-западный ветер, порывы 15-20 м/с, местами гололед, налипание мокрого снега, на дорогах местами гололедица.

Будьте осторожны",1703073441
390,tvn163,"❗️Мокрый снег, дождь, гололед и штормовой ветер: неблагоприятные погодные условия в Самарской области усложняют работу дорожным службам

Госавтоинспекция просит граждан по возможности не пользоваться личными автомобилями и отложить запланированные поездки по трассам. На М5 «Урал» в соседних регионах (Оренбургская область, Республике Татарстан и Башкортостан) ввели временное ограничение движения для пассажирских автобусов, маршрутных такси, легковых такси, грузового транспорта на участке 1194,5 - 1369 км.

В Самарской области проезжие части усиленно расчищают дорожно-эксплуатационные управления. В региональном центре коммунальные службы с раннего утра устраняют последствия снегопада. УК, ТСЖ, ЖСК, ТСН заняты расчисткой выходов из подъездов, отмосток, тротуарных дорожек во дворах, дворовых проездов. Службы благоустройства убирают снежные накопления на лестничных спусках, неразграниченных территориях, внутриквартальных проездах, освобождают подходы и подъезды к учреждениям социальной сферы. За качеством выполнения работ следят надзорные органы - ГЖИ и Прокуратура.

📹 ГПК Самарской области «АСАДО»",1703073335
391,tvn163,"Участница СВО Юлия Береза поблагодарила губернатора и власти Самарской области за помощь маме

Напомним, младший сержант дозвонилась на прямую линию с Президентом из ЛНР и попросила Владимира Путина посодействовать в оформлении льгот, предусмотренных российским законодательством для участников СВО. Они нужны женщине в первую очередь для поддержки мамы, которая ждет её в Самарской области.

Вопрос, поставленный Юлией, касается тысяч военнослужащих, заключивших контракт до вхождения ЛНР и ДНР в состав РФ. Для его системного решения меры на федеральном уровне уже принимаются. Но и в регионе отреагировали моментально. 

Губернатор Дмитрий Азаров в тот же день связался с матерью Юлии Татьяной Николаевной, поинтересовался, какие вопросы волнуют женщину, спросил, в чем требуется помощь от региона, и заверил, что решение по всем вопросам будет найдено в самое ближайшее время.

Военнослужащая оставила комментарий в соцсетях Самарского областного вещательного агентства, а затем записала видеообращение, в котором поблагодарила всех за решение ее вопроса.

- Хочу выразить огромную благодарность губернатору Самарской области, а также главе Похвистневского района за то, что они очень оперативно отреагировали на мой запрос и сделали все максимально быстро и качественно. Мама у меня сейчас в порядке, проходит обследование, а я совершенно спокойна, и теперь мне гораздо легче выполнять свои задачи. Всем, кто участвовал - огромная, сердечная благодарность. Вместе победим!",1703073208
